id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,link,image_path
12470,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,Basics Men Beige Slim Fit Shirt,12470.jpg,http://assets.myntassets.com/v1/images/style/properties/67e26f07333cce9812b88584d6e4baa6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12470.jpg
17552,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Cream Striped Shirt,17552.jpg,http://assets.myntassets.com/v1/images/style/properties/efa4873ddc7a0df4c80856c9ff756d79_images.jpg,/content/drive/MyDrive/project_ml_uas/images/17552.jpg
34847,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Response Team White Sports Shoes,34847.jpg,http://assets.myntassets.com/v1/images/style/properties/c4da6d1482eeb14145a051cbd5a87c56_images.jpg,/content/drive/MyDrive/project_ml_uas/images/34847.jpg
25891,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Femella Women Beige Top,25891.jpg,http://assets.myntassets.com/v1/images/style/properties/f5b02f5a12f2933606af482c23f96f3a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25891.jpg
57424,Women,Apparel,Topwear,Tshirts,Charcoal,Summer,2015.0,Casual,Angry Birds Women Charcoal T-shirt,57424.jpg,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Charcoal-T-shirt_30d96b27f4601e86313bac69be5713ab_images.jpg,/content/drive/MyDrive/project_ml_uas/images/57424.jpg
17777,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,Reid & Taylor Men Classic Black Belt,17777.jpg,http://assets.myntassets.com/v1/images/style/properties/2736a537412d8bb834d77125f169dd1a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/17777.jpg
44097,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Boss Women Perfume,44097.jpg,http://assets.myntassets.com/v1/images/style/properties/8493dbd017fb7d52646f111e8fc6982b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/44097.jpg
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans,57075.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Jeans_a93219ce85aae0fa3b168355d1004ad3_images.jpg,/content/drive/MyDrive/project_ml_uas/images/57075.jpg
11966,Unisex,Footwear,Shoes,Sports Shoes,Yellow,Spring,2012.0,Sports,Newfeel Unisex Sports Yellow Sports Shoes,11966.jpg,http://assets.myntassets.com/v1/images/style/properties/1ba71e2f66b1d6597219e7c53e5af64d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11966.jpg
57427,Women,Apparel,Topwear,Tshirts,Green,Summer,2015.0,Casual,Angry Birds Women Green T-shirt,57427.jpg,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Green-T-shirt_413dfe036d445e9bf3695995b18113e6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/57427.jpg
19064,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Green Kurta,19064.jpg,http://assets.myntassets.com/v1/images/style/properties/2ab275500b2e45730291dce6fb7f8edc_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19064.jpg
18481,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men Future Cat Blue Casual Shoes,18481.jpg,http://assets.myntassets.com/v1/images/style/properties/1504be257162b311f5e0d77481399dd7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/18481.jpg
33538,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans,33538.jpg,http://assets.myntassets.com/v1/images/style/properties/5e05a1a84e4b110789f0d3aa917d4c24_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33538.jpg
33218,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Sepia Women Printed Multi Coloured Top,33218.jpg,http://assets.myntassets.com/v1/images/style/properties/6199030f4b416c95d86f32c8463b201a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33218.jpg
35406,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Enroute Men Brown Sandals,35406.jpg,http://assets.myntassets.com/v1/images/style/properties/bec0ea04f72d9c96a70cb2091ed7e4f0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/35406.jpg
16981,Men,Footwear,Sandal,Sandals,Blue,Spring,2012.0,Casual,Puma Men Arizona Blue Slipper,16981.jpg,http://assets.myntassets.com/v1/images/style/properties/b4dcf40a64e4cbe7f8b64eab408d0c0f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16981.jpg
6708,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo At Chest Yellow Shirt,6708.jpg,http://assets.myntassets.com/v1/images/style/properties/e5fa8529b156e86727952c304721dc75_images.jpg,/content/drive/MyDrive/project_ml_uas/images/6708.jpg
15252,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M Olive Slippers,15252.jpg,http://assets.myntassets.com/v1/images/style/properties/3d2da04b822be044e629ed769b2ab8be_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15252.jpg
13156,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Jersey Green Polo Tshirts,13156.jpg,http://assets.myntassets.com/v1/images/style/properties/0b987925b475ef5154949ed4869bfa5a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13156.jpg
36326,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr. Men Boys Mr. Noisy Yellow T-shirt,36326.jpg,http://assets.myntassets.com/v1/images/style/properties/29fa18e7de03ea416069c617f6dcf82d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36326.jpg
58645,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,ALayna Women Printed White Kurta,58645.jpg,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Printed-White-Kurta_ddd8a208fbf2bdf6dc9465ef6592a62f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/58645.jpg
47011,Women,Apparel,Topwear,Kurtas,Rust,Fall,2012.0,Ethnic,Shree Women Rust Printed Kurta,47011.jpg,http://assets.myntassets.com/v1/images/style/properties/5c49fabf4a838351dd3bf4aa8dbf557c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47011.jpg
5858,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,ADIDAS Unisex Star Blue Backpack,5858.jpg,http://assets.myntassets.com/v1/images/style/properties/3b189ebce0af0155b725b03bb48c6906_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5858.jpg
57534,Men,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Flying Machine Men Black Belt,57534.jpg,http://assets.myntassets.com/v1/images/style/properties/Flying-Machine-Men-Black-Belt_22c599df8dc959d62211d67ab9c0758c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/57534.jpg
32023,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Multi Coloured Socks,32023.jpg,http://assets.myntassets.com/v1/images/style/properties/ee1cf046b9e8c612a3b9724e61a16ac0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/32023.jpg
59796,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,United Colors of Benetton Women Multi Coloured Top,59796.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Multi-Coloured-Sweater_435b47627aa249cd7d129337614733be_images.jpg,/content/drive/MyDrive/project_ml_uas/images/59796.jpg
22003,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,22003.jpg,http://assets.myntassets.com/v1/images/style/properties/e2491de3dc18d02313f58db2d4d73ed1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/22003.jpg
4548,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Sweet AC Black Shoe,4548.jpg,http://assets.myntassets.com/v1/images/style/properties/d7a462a4923cea56cad4189996452b11_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4548.jpg
28727,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta,28727.jpg,http://assets.myntassets.com/v1/images/style/properties/7456ede9d783f9f58d34616eb70048dc_images.jpg,/content/drive/MyDrive/project_ml_uas/images/28727.jpg
8924,Men,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Puma Men Cat  Black Belt,8924.jpg,http://assets.myntassets.com/assets/images/8924/2016/9/27/11474962004277-Puma-Men-Cat--Black-Belt-4811474962004236-1.jpg,/content/drive/MyDrive/project_ml_uas/images/8924.jpg
51265,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Parx Men Brown Belt,51265.jpg,http://assets.myntassets.com/v1/images/style/properties/a10bf399f270beed43609c61047967f6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51265.jpg
44746,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Globalite Men Olive Sparta Shoes,44746.jpg,http://assets.myntassets.com/v1/images/style/properties/d5e7d1528d28993acfc99b38abc73248_images.jpg,/content/drive/MyDrive/project_ml_uas/images/44746.jpg
20588,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Kungfu Hoor Green Wallet,20588.jpg,http://assets.myntassets.com/v1/images/style/properties/55b4c9922d9a1bd913d403f040c3403a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/20588.jpg
26279,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Polo T-shirt,26279.jpg,http://assets.myntassets.com/v1/images/style/properties/6ba8a82aa08ff25a6b4dc9f9130a3c20_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26279.jpg
54742,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Shoes,54742.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Brown-Zapato-Del-Barco-Shoes_9ea6a3994edcef75b8dfad3017fa6d82_images.jpg,/content/drive/MyDrive/project_ml_uas/images/54742.jpg
54812,Women,Accessories,Bags,Handbags,Grey,Summer,2010.0,Casual,Ivory Tag Grey Fur Handbag,54812.jpg,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Grey-Handbag_98187bbd9ebfed44f316f9631960bbd0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/54812.jpg
31953,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men T-lite White Sports Shoes,31953.jpg,http://assets.myntassets.com/v1/images/style/properties/0afcc931872f5307ef621c36194e2f62_images.jpg,/content/drive/MyDrive/project_ml_uas/images/31953.jpg
3868,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Cowboy Photo White T-shirt,3868.jpg,http://assets.myntassets.com/v1/images/style/properties/08f7d8fb40fdce1666620aca87b42587_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3868.jpg
33304,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,33304.jpg,http://assets.myntassets.com/v1/images/style/properties/8f70720a7471ab797d7e0be3fca31bb8_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33304.jpg
31445,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Sports,Nike Women Icon Orange T-shirt,31445.jpg,http://assets.myntassets.com/v1/images/style/properties/3826b340b98f04cccfa8a69fe8baa531_images.jpg,/content/drive/MyDrive/project_ml_uas/images/31445.jpg
12851,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Ant Kids Crystal Button Black Tops,12851.jpg,http://assets.myntassets.com/v1/images/style/properties/2a2f299baac30029ac3a49be03ef2663_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12851.jpg
50146,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Rocia Women Red Heels,50146.jpg,http://assets.myntassets.com/v1/images/style/properties/50cc1340d27d2cf776cc08db4312f0c4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/50146.jpg
40403,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Tonga Women Beige & Brown Top,40403.jpg,http://assets.myntassets.com/v1/images/style/properties/2759f0259a5340e1cb8b57e9900c5b3f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40403.jpg
5429,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Cruise Black Shoe,5429.jpg,http://assets.myntassets.com/v1/images/style/properties/775f1a6968593c0a70fbbe55a269502a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5429.jpg
37882,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks,37882.jpg,http://assets.myntassets.com/v1/images/style/properties/c27c10dacc01634db92b0eaa8669eb3a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37882.jpg
41972,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,41972.jpg,http://assets.myntassets.com/v1/images/style/properties/8052d65cd17bd197d8dcaba23f6337de_images.jpg,/content/drive/MyDrive/project_ml_uas/images/41972.jpg
37863,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Men Black Wallet,37863.jpg,http://assets.myntassets.com/v1/images/style/properties/ba4cf36b2a73b9da8dc4a779d618dd4c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37863.jpg
26363,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Woman Printed White T-shirt,26363.jpg,http://assets.myntassets.com/v1/images/style/properties/8654bcdbf8ae0e48a9c3bf6c0c0fbed9_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26363.jpg
23651,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Men Blue Printed T-shirt,23651.jpg,http://assets.myntassets.com/v1/images/style/properties/2db8c274b36a942ace7e8681f57a449c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23651.jpg
29300,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Wrangler Men Grey Polo T-shirt,29300.jpg,http://assets.myntassets.com/v1/images/style/properties/16d5ab11d5e78d43022e2f6017581d67_images.jpg,/content/drive/MyDrive/project_ml_uas/images/29300.jpg
14754,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Solid Blue Shirts,14754.jpg,http://assets.myntassets.com/v1/images/style/properties/aa79bb17a9f04c0d990593358cd9a9b2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14754.jpg
3229,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Mid Black Silver Shoe,3229.jpg,http://assets.myntassets.com/v1/images/style/properties/2d6f283f76f6ef86cc2d269908912113_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3229.jpg
2338,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Reebok Men Star White Polo T-shirt,2338.jpg,http://assets.myntassets.com/v1/images/style/properties/Reebok-Mens-Star-White-T-shirt_e49de788d93d1e86536ce681a41c93d0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2338.jpg
3640,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Universe HI Black Shoe,3640.jpg,http://assets.myntassets.com/v1/images/style/properties/d0a6e1c7b2d9e5f2e7823aa80d4bb1f8_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3640.jpg
17693,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Classic Slip-On Black Casual Shoes,17693.jpg,http://assets.myntassets.com/v1/images/style/properties/9611e688f9ea68910f9183d91ececa01_images.jpg,/content/drive/MyDrive/project_ml_uas/images/17693.jpg
26801,Men,Apparel,Topwear,Shirts,Lavender,Summer,2015.0,Formal,Arrow Men Lavender Striped Shirt,26801.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Lavender-Striped-Shirt_9f072584a34a68fb6fdfb56f0f607099_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26801.jpg
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,2243.jpg,http://assets.myntassets.com/v1/images/style/properties/e1bba450764df5aed92151be769e42d0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2243.jpg
14027,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Printed Yellow Tshirts,14027.jpg,http://assets.myntassets.com/v1/images/style/properties/7a7c0f48e4e0421e9026158d30cb92f2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14027.jpg
41726,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Catwalk Women Multi Colour Heels,41726.jpg,http://assets.myntassets.com/v1/images/style/properties/f89c656a8dc28e73dc609c67d2259c34_images.jpg,/content/drive/MyDrive/project_ml_uas/images/41726.jpg
40481,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Fila Men Grey Ultralite Sports Shoes,40481.jpg,http://assets.myntassets.com/v1/images/style/properties/205ae1b11d30243df38f8fab6532f17a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40481.jpg
3302,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Gel Kayano 17 White Blue Shoe,3302.jpg,http://assets.myntassets.com/v1/images/style/properties/5af38dd7bcf1988788ecb3fcd1755617_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3302.jpg
49666,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,49666.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Brown-Sunglass_d20626f63c89b58e934fbf5653d208f6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/49666.jpg
50278,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes,50278.jpg,http://assets.myntassets.com/v1/images/style/properties/b2f776ebd1e0aa7851c0bbd4ce3b286f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/50278.jpg
35208,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015.0,Casual,Wildcraft Unisex Blue & Grey Backpack,35208.jpg,http://assets.myntassets.com/v1/images/style/properties/55ef8e67eace458780007fe16e48d443_images.jpg,/content/drive/MyDrive/project_ml_uas/images/35208.jpg
42040,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Nike Men White Air Quick Handle Sports Shoes,42040.jpg,http://assets.myntassets.com/v1/images/style/properties/24c23c34f3dc19b866a38f0f080eaa45_images.jpg,/content/drive/MyDrive/project_ml_uas/images/42040.jpg
51627,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FOSSIL Women White Dial Watch ES3013,51627.jpg,http://assets.myntassets.com/v1/images/style/properties/7a33c8de631c2184cf68ed37f4719b9e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51627.jpg
14441,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,14441.jpg,http://assets.myntassets.com/v1/images/style/properties/ba9be9c0bb9c29400c02c96e51ca7ab0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14441.jpg
9465,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Self Structure Shirts,9465.jpg,http://assets.myntassets.com/v1/images/style/properties/67986bfa821772019e5d66ddd6ff0760_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9465.jpg
1802,Men,Footwear,Shoes,Sports Shoes,Brown,Spring,2011.0,Sports,Quechua Men's Arpenaz Flex Yellow Shoe,1802.jpg,http://assets.myntassets.com/v1/images/style/properties/d9324b33b554dff071398e23a1e6c8c4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/1802.jpg
25751,Men,Accessories,Belts,Belts,Olive,Winter,2015.0,Casual,Lino Perros Men Canvas Olive Belt,25751.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Canvas-Olive-Belt2e635455883913df980a76dd67cc3d63_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25751.jpg
15528,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Black Tshirts,15528.jpg,http://assets.myntassets.com/v1/images/style/properties/cd16e955e4b6b3f9d7089c15652a3f00_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15528.jpg
7592,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Men's Dunk Low Blue Shoe,7592.jpg,http://assets.myntassets.com/v1/images/style/properties/0bbe0e10638aa98ff6f42fbffd30c1a2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7592.jpg
11320,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Washed Grey Jeans,11320.jpg,http://assets.myntassets.com/v1/images/style/properties/84ea10efd4f57c8328216a34caa659e5_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11320.jpg
29247,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Lakers Yellow Jersey,29247.jpg,http://assets.myntassets.com/v1/images/style/properties/4ec4fece7736760937613aff0374b2a1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/29247.jpg
